year,unit,case,amount,url
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市北區光武里公設民營托嬰中心」,4423974,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211014&fn=BDM-1-53525752.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市七股兒童福利服務中心」,6304400,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210913&fn=BDM-1-53503535.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市佳里區社區公共托育家園」,2903025,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210819&fn=BDM-1-53483742.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市東區(林森路)社區公共托育家園」,1084118,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210816&fn=BDM-1-53480846.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度托育人員在職訓練課程」計畫案,1668744,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210312&fn=BDM-1-53349933.xml
2021,臺南市政府社會局,臺南市政府社會局銀髮悠活園區委託經營案,1200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210219&fn=BDM-1-53334491.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理110年度老人生活狀況及福利需求調查,1000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210128&fn=BDM-1-53322050.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市居家托育服務中心」（第一區、第二區、第三區及第四區）,19988985,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305300.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理身心障礙者自立生活支持服務計畫,3580000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301127.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「身心障礙者通報、生涯轉銜、個案管理暨心智障礙者雙老家庭支持服務」,19298594,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53300828.xml
2021,臺南市政府社會局,委託民間辦理視覺障礙者生活重建服務案,3010000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53300818.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度脆弱家庭育兒指導」案,1677299,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301150.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理110年臺南市藥物濫用兒少預防輔導及家庭服務方案,1951356,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53299938.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理109年度臺南市親子悠遊館（麻豆館、歸仁館）,4364360,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200203&fn=BDM-1-53006237.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理「109年度臺南市南瀛親子館暨新營親子悠遊館」,5478748,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982861.xml
2020,臺南市政府社會局,家庭照顧者互助家園,1542180,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52981743.xml
2020,臺南市政府社會局,"臺南市政府社會局委託辦理「109年度臺南市親子悠遊館 （安平館、佳里館、麻豆館、善化館、東區館、歸仁館、南區館）」",12356460,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982927.xml
2020,臺南市政府社會局,"臺南市政府社會局委託辦理「109年度臺南市親子悠遊館 （新市館及仁德館）」",6375712,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982947.xml
2020,臺南市政府社會局,109年度臺南市政府社會局委託辦理在宅緊急救援連線服務,2684100,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52979321.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理「108年度臺南市親子悠遊館」(歸仁區、南區及安南區),9894044,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190923&fn=BDM-1-52877340.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理「109年度臺南市鹽水區親子悠遊館」,5295000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191231&fn=BDM-1-52976730.xml
2019,臺南市政府社會局,臺南市政府社會局委託經營高齡及身障體健中心,671490,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190829&fn=BDM-1-52859778.xml
2019,臺南市政府社會局,臺南市政府社會局委託經營兒童福利服務中心空間設計及施作案,1405000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190502&fn=BDM-1-52760680.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理「108年度臺南市東區親子悠遊館」,2750500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190102&fn=BDM-1-52665899.xml
