year,unit,case,amount,url
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市永康區(埔園龍埔里)社區公共托育家園」,1424118,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210903&fn=BDM-1-53496819.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市東區(林森路)社區公共托育家園」,1084118,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210816&fn=BDM-1-53480846.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度托育人員在職訓練課程」計畫案,1668744,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210312&fn=BDM-1-53349933.xml
2021,臺南市政府社會局,臺南市政府社會局銀髮悠活園區委託經營案,1200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210219&fn=BDM-1-53334491.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理110年度老人生活狀況及福利需求調查,1000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210128&fn=BDM-1-53322050.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理輔具資源中心,28040000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210122&fn=BDM-1-53317687.xml
2021,臺南市政府社會局,臺南市政府社會局委託民間辦理110年度身心障礙者家庭照顧者支持服務,1020000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300202.xml
2021,臺南市政府社會局,臺南市政府社會局委託民間辦理110年度身心障礙者家庭照顧者支持服務,2100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210121&fn=BDM-1-53315983.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市社區公共托育家園」(安南區、關廟區、麻豆區、新市區、柳營區、官田區、安平區、東區仁,2371105,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210112&fn=BDM-1-53306796.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市居家托育服務中心」（第一區、第二區、第三區及第四區）,19988985,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305300.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市親子悠遊館（新市館及仁德館）」,6701576,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305390.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市鹽水區親子悠遊館」,4276448,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305359.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市親子悠遊館（安平館、佳里館、麻豆館、善化館、東區館、歸仁館、南區館）」,17735136,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305269.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理身心障礙者自立生活支持服務計畫,3580000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301127.xml
2021,臺南市政府社會局,委託民間辦理視覺障礙者生活重建服務案,3010000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53300818.xml
2021,臺南市政府社會局,臺南市政府社會局委託民間辦理110年度聽語障者手語翻譯及同步聽打服務,2770000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300239.xml
2021,臺南市政府社會局,110年度少年及家庭服務方案,3112576,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300069.xml
2021,臺南市政府社會局,110年度臺南市政府社會局委託辦理在宅緊急救援連線服務,2707440,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300027.xml
2021,臺南市政府社會局,110年臺南市新住民家庭服務中心計畫,6461966,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300116.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理身心障礙者體適能中心,3580000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210104&fn=BDM-1-53298092.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理臺南市兒童及少年團體家庭,1793450,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200907&fn=BDM-1-53184378.xml
2020,臺南市政府社會局,臺南市政府委託辦理109年度臺南市社區公共托育家園(永康區西灣里、永康區龍埔里、下營區),5840748,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200810&fn=BDM-1-53161478.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理108-109年度臺南市社區公共托育家園(永康區大灣二街、下營區、東區仁和路、東區林森路、安平區),12926259,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200107&fn=BDM-1-52985538.xml
2020,臺南市政府社會局,臺南市政府社會局委託經營高齡及身障體健中心,1573000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200417&fn=BDM-1-53066483.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理「居家式、社區式長照機構評鑑」計畫,1910000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200306&fn=BDM-1-53032558.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理109年度臺南市親子悠遊館（麻豆館、歸仁館）,4364360,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200203&fn=BDM-1-53006237.xml
2020,臺南市政府社會局,臺南市政府社會局委託民間辦理109年度身心障礙者家庭照顧者支持服務,2095100,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982958.xml
2020,臺南市政府社會局,臺南市政府社會局委託民間辦理109年度聽語障者手語翻譯及同步聽打服務,2659050,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982011.xml
