year,unit,case,amount,url
2020,臺南市政府消防局,臺南市政府消防局第二救災救護大隊楠西分隊新建工程委託規劃設計監造技術服務案,1534822,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200430&fn=BDM-1-53077241.xml
2020,臺南市政府消防局,臺南市政府消防局第五救災救護大隊大灣分隊新建工程委託規劃設計監造技術服務案,1634151,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200316&fn=BDM-1-53038779.xml
2020,臺南市仁德區公所,後壁老人文康中心公有建築物耐震詳評及補強經費規劃設計,2180000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200901&fn=BDM-1-53179552.xml
2019,臺南市市場處,臺南市中西區西市場街廓整體開發案暨招商總顧問,1660000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190603&fn=BDM-1-52786484.xml
2019,臺南市市場處,西市場周邊街廓整體改建委託設計監造,1980000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190408&fn=BDM-1-52739400.xml
2019,臺南市政府觀光旅遊局,臺南市新化區虎頭埤湖濱旅館BOT案履約管理諮詢顧問服務案,6230000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191128&fn=BDM-1-52937079.xml
2020,臺南市政府社會局,「臺南市六甲區住宿式長照機構委託民間經營管理」前置作業案,1890000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200507&fn=BDM-1-53083128.xml
2019,臺南市政府地政局,臺南市二王、六甲頂、崑大路、怡中及賢豐等市地重劃工程委託專案管理技術服務,66682850,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190826&fn=BDM-1-52856439.xml
2020,臺南市西港區公所,臺南市西港壘球場興建工程委託設計監造案,1322734,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200311&fn=BDM-1-53035821.xml
2019,臺南市北區區公所,臺南市北區大和社區活動中心新建工程委託規劃設計監造服務,2538468,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191118&fn=BDM-1-52925000.xml
2020,臺南市政府警察局第六分局,大林、灣裡、喜樹及鯤鯓派出所辦公廳舍耐震補強工程委託規劃設計及監造技術服務案,2168123,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200131&fn=BDM-1-53005452.xml
