year,unit,case,amount,url
2021,臺南市政府都市發展局,新化區城鎮核心整體規劃設計及監造案,8828111,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211013&fn=BDM-1-53524669.xml
2021,臺南市政府都市發展局,110年度臺南市環境景觀總顧問委託專業服務案,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211013&fn=BDM-1-53524666.xml
2021,臺南市政府都市發展局,110年度新營鐵道地景公園民眾參與建設成果計畫委託專業服務案,1997625,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210910&fn=BDM-1-53502385.xml
2021,臺南市政府都市發展局,配合公共設施用地專案通盤檢討案整體開發區出流管制案,3320000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210713&fn=BDM-1-53450601.xml
2021,臺南市政府都市發展局,110年度臺南築角創意營造輔導計畫案,4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210407&fn=BDM-1-53369057.xml
2020,臺南市政府都市發展局,臺南大學七股校區土地利用可行性規劃案,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200731&fn=BDM-1-53155516.xml
2020,臺南市政府都市發展局,109年度臺南市社區規劃師駐地輔導計畫-「臺南築角創意營造計畫」案,4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200326&fn=BDM-1-53048206.xml
2019,臺南市政府都市發展局,月津港公18-3及公18-5水岸步道工程,30560000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190912&fn=BDM-1-52870325.xml
2019,臺南市政府都市發展局,月津港公18-3及公18-5水岸步道委託監造技術服務,1200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190905&fn=BDM-1-52865123.xml
2019,臺南市政府都市發展局,地籍圖重測區都市計畫樁位清理、補建及恢復案,3898000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190327&fn=BDM-1-52732433.xml
2019,臺南市政府都市發展局,鄉野綠廊計畫暨嘉南大圳綠廊建置/新進路二段至太子路53巷7弄工程,12600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190222&fn=BDM-1-52707549.xml
2019,臺南市政府都市發展局,新營鐵道地景公園二期工程,49800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190220&fn=BDM-1-52705453.xml
2019,臺南市政府都市發展局,新營、鹽水糖鐵自行車道縫合計畫工程,17100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190220&fn=BDM-1-52705458.xml
2019,臺南市政府都市發展局,108年度臺南築角創意營造輔導計畫案,3500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190130&fn=BDM-1-52693630.xml
