year,unit,case,amount,url
2021,臺南市政府勞工局,「移工相關法令政策與宣導－動畫製作與播放」,1706504,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211008&fn=BDM-1-53522299.xml
2021,臺南市政府勞工局,110年度短期就業方案諮詢及輔導,1300000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210929&fn=BDM-1-53514350.xml
2021,臺南市政府勞工局,110年度專業服務類身心障礙者職業訓練,6737059,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210429&fn=BDM-1-53388850.xml
2021,臺南市政府勞工局,110年度專業服務類身心障礙者職業訓練,2380323,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210728&fn=BDM-1-53464527.xml
2021,臺南市政府勞工局,110年度手工藝類身心障礙者職業訓練,5249960,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210617&fn=BDM-1-53427984.xml
2021,臺南市政府勞工局,110年度電腦資訊類身心障礙者職業訓練,1409500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210519&fn=BDM-1-53405725.xml
2021,臺南市政府勞工局,110年度農業藝術類身心障礙者職業訓練,5131790,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210512&fn=BDM-1-53399425.xml
2021,臺南市政府勞工局,110年度辦理多元通路宣導就業服務業務實施計畫-台南呷頭路月刊宣導,1329146,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210414&fn=BDM-1-53375142.xml
2021,臺南市政府勞工局,110年度電腦資訊類失業者職業訓練,7799254,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210331&fn=BDM-1-53364306.xml
2021,臺南市政府勞工局,110年度餐飲服務類失業者職業訓練,6753832,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210324&fn=BDM-1-53358841.xml
2021,臺南市政府勞工局,110年度現場徵才活動,2100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210319&fn=BDM-1-53355017.xml
2020,臺南市政府勞工局,110年度身心障礙者職業輔導評量,2481817,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293075.xml
2021,臺南市政府勞工局,110年度身心障礙者職業輔導評量,787449,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210317&fn=BDM-1-53352732.xml
2021,臺南市政府勞工局,110年度專業設計類失業者職業訓練,9097657,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210312&fn=BDM-1-53349680.xml
2021,臺南市政府勞工局,110年度美容美髮類失業者職業訓練,7806136,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210304&fn=BDM-1-53343575.xml
