year,unit,case,amount,url
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市佳里區社區公共托育家園」,2903025,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210819&fn=BDM-1-53483742.xml
2021,臺南市政府社會局,臺南市政府社會局銀髮悠活園區委託經營案,1200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210219&fn=BDM-1-53334491.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市社區公共托育家園」(安南區、關廟區、麻豆區、新市區、柳營區、官田區、安平區、東區仁,2371105,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210112&fn=BDM-1-53306796.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市善化區社區公共托育家園」,3544087,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305378.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市親子悠遊館（安平館、佳里館、麻豆館、善化館、東區館、歸仁館、南區館）」,17735136,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305269.xml
2021,臺南市政府社會局,臺南市社區培力育成計畫,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301514.xml
2021,臺南市政府社會局,臺南市志願服務推廣中心,2200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301170.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「臺南市北區公設民營托嬰中心空間設計與施作案」,1545000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300034.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「109-110年臺南市中高齡婦女生活狀況調查」,1000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53299885.xml
2020,臺南市政府社會局,臺南市政府委託辦理109年度臺南市社區公共托育家園(永康區西灣里、永康區龍埔里、下營區),5840748,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200810&fn=BDM-1-53161478.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理109年度臺南市親子悠遊館（麻豆館、歸仁館）,4364360,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200203&fn=BDM-1-53006237.xml
