year,unit,case,amount,url
2020,臺南市政府交通局,109年臺南市運輸走廊壅塞改善計畫,19850000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200918&fn=BDM-1-53194893.xml
2020,臺南市政府交通局,109年臺南市整合型公車優先號誌計畫,14000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200918&fn=BDM-1-53194857.xml
2020,臺南市政府交通局,109年度臺南市代辦交通監控系統工程委託設計監造服務案(開口契約),1081000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200907&fn=BDM-1-53184311.xml
2020,臺南市政府交通局,109年度臺南市第二工區代辦交通設施工程委託設計監造服務案（開口契約）,1357200,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200629&fn=BDM-1-53125667.xml
2020,臺南市政府交通局,大臺南交通教育主題館二期擴充計畫,1000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200511&fn=BDM-1-53085269.xml
2020,臺南市政府交通局,109年臺南市新設、改善、搶修及維修交通設施工程(東南工區)(開口契約),23266130,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200508&fn=BDM-1-53083342.xml
2020,臺南市政府交通局,109年臺南市智慧安全路口試辦計畫,3920000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200429&fn=BDM-1-53075711.xml
2020,臺南市政府交通局,109年度大臺南交通教育主題館委外營運案,1587600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200423&fn=BDM-1-53071326.xml
2020,臺南市政府交通局,「臺南鐵路立體化延伸至永康計畫」資料補正案,2496801,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200410&fn=BDM-1-53060861.xml
2020,臺南市政府交通局,新營綜合轉運站委託營運管理,5570152,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200401&fn=BDM-1-53053889.xml
2020,臺南市政府交通局,臺鐵柳營站站前轉乘環境優化改善工程委託規劃設計暨後續擴充監造案,710500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200324&fn=BDM-1-53045665.xml
2020,臺南市政府交通局,109年度臺南市公共自行車營運管理計畫(第1期),7668180,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200206&fn=BDM-1-53010008.xml
2020,臺南市政府交通局,109年度臺南市全區新設、改善、搶修及維修交通設施工程委託設計監造服務案（開口契約）,7551600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200116&fn=BDM-1-52996794.xml
2020,臺南市政府交通局,109年度臺南市政府交通局所屬路側交控通訊設備維運暨車輛偵測系統通訊服務案,11397000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200102&fn=BDM-1-52980414.xml
2019,臺南市政府交通局,大臺南公路公共運輸中小型轉乘設施調查研究案,2250000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191122&fn=BDM-1-52930977.xml
2019,臺南市政府交通局,108年臺南市運輸走廊壅塞改善計畫,17500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190617&fn=BDM-1-52797117.xml
2019,臺南市政府交通局,108年度臺南市第一工區代辦交通設施工程委託設計監造服務案（開口契約）,2156000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190513&fn=BDM-1-52768559.xml
2019,臺南市立大灣高級中學,108學年度學生專車勞務採購,3770360,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190517&fn=BDM-1-52773392.xml
2020,臺南市公共運輸處,臺南市安平區、南區及周邊地區市區公車路網檢討研究案,1940000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200911&fn=BDM-1-53188662.xml
2020,臺南市公共運輸處,109年度臺南市小黃公車動態資訊系統建置案,1175000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200706&fn=BDM-1-53132357.xml
2019,臺南市公共運輸處,108年度臺南市公車動態資訊系統維運升級服務案,13230000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190329&fn=BDM-1-52734022.xml
