year,unit,case,amount,url
2021,臺南市政府水利局,柳營區八老爺滯洪池及應急抽水站治理工程,214041000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211004&fn=BDM-1-53518293.xml
2021,臺南市政府水利局,臺南市污水廠(含截流站)委託代操作履約管理專業服務,11880000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210127&fn=BDM-1-53320826.xml
2020,臺南市政府水利局,110年度臺南市水質淨化場委託代操作履約管理專業服務,3430000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201209&fn=BDM-1-53267250.xml
2021,臺南市政府工務局,110年臺南市政府所屬公共工程有關工程及材料品質委託試驗服務案,67000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210111&fn=BDM-1-53305656.xml
2021,臺南市政府農業局,110年度臺南市將軍漁港港區環境清潔維護工作,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210115&fn=BDM-1-53311010.xml
2020,臺南市政府農業局,110年安平漁港港區暨垂釣區清潔維護工作,3898000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201216&fn=BDM-1-53275180.xml
2020,臺南市仁德區公所,後壁老人文康中心公有建築物耐震詳評及補強經費規劃設計,2180000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200901&fn=BDM-1-53179552.xml
2019,臺南市政府衛生局,109年臺南市政府衛生局辦公大樓清潔服務,1532000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191226&fn=BDM-1-52972598.xml
2021,臺南市永康區公所,永康區飛雁新村北側土地開闢做綠美化(臨時鄰里公園)及臨時平面停車場委託設計監造,1961397,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210331&fn=BDM-1-53364585.xml
2020,臺南市永康區公所,永康區109年度道路排水工程委託設計監造開口契約,3519000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200422&fn=BDM-1-53069814.xml
2021,臺南市政府環境保護局,110年臺南市已登記責任業者營業量查核計畫,3900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210112&fn=BDM-1-53307086.xml
2021,臺南市政府環境保護局,110年臺南市資源回收工作整合計畫,7499000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53300596.xml
2020,臺南市政府環境保護局,「歸仁將軍區域性垃圾掩埋場活化再利用工程」委託設計監造案,6790000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201006&fn=BDM-1-53206613.xml
2020,臺南市政府交通局,臺鐵柳營站站前轉乘環境優化改善工程委託規劃設計暨後續擴充監造案,710500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200324&fn=BDM-1-53045665.xml
2019,臺南市中西區公所,臺南市中西區中頭及中頭民生社區活動中心耐震補強工程委託規劃設計監造,1103389,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190902&fn=BDM-1-52862551.xml
2021,臺南市柳營區公所,110年度臺南市柳營區公共工程技術服務開口契約(第一期),6000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53323818.xml
2021,臺南市柳營區公所,110年度臺南市柳營區公所委託道路巡查及修復工作開口契約,1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210121&fn=BDM-1-53316259.xml
2020,臺南市北區區公所,臺南市北區區政大樓新建工程委託規劃設計服務,5223908,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201215&fn=BDM-1-53272949.xml
2021,臺南市歸仁區公所,臺南市歸仁國中及新豐高中學區周邊通學步道改善工程設計監造技術服務,1360706,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210827&fn=BDM-1-53491377.xml
