year,unit,case,amount,url
2021,臺南市政府水利局,110年二仁溪水系-水質淨化場委託操作技術服務,42600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210813&fn=BDM-1-53479885.xml
2019,臺南市政府農業局,108年度台南市災害漂流木清理勞務採購開口契約,1993000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190829&fn=BDM-1-52859922.xml
2021,臺南市政府環境保護局,110年度臺南市再生粒料專用廠認證作業,1480000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211019&fn=BDM-1-53528718.xml
2021,臺南市政府環境保護局,110年度臺南市安平區垃圾清運委託民營,13672000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210907&fn=BDM-1-53498521.xml
2021,臺南市政府環境保護局,110年度事業廢棄物許可審查及勾稽管理計畫,6822000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210416&fn=BDM-1-53377834.xml
2021,臺南市政府環境保護局,110年度安定掩埋場委託操作暨轄內掩埋場委託清運滲出水計畫,23990000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210118&fn=BDM-1-53312251.xml
2021,臺南市政府環境保護局,110年臺南市已登記責任業者營業量查核計畫,3900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210112&fn=BDM-1-53307086.xml
2020,臺南市政府環境保護局,「歸仁將軍區域性垃圾掩埋場活化再利用工程」委託設計監造案,6790000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201006&fn=BDM-1-53206613.xml
2020,臺南市政府環境保護局,109年度臺南市中西區垃圾清運委託民營,26250000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200727&fn=BDM-1-53150446.xml
2019,臺南市政府財政稅務局,109年度辦公廳舍環境清潔維護工作,1440000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191231&fn=BDM-1-52977040.xml
