year,unit,case,amount,url
2021,臺南市政府環境保護局,110年臺南市廢棄物設施暨災後復建工程委託設計及監造開口合約,5640000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210604&fn=BDM-1-53419830.xml
2021,臺南市政府環境保護局,110年資訊暨資通安全管理計畫,3400000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210527&fn=BDM-1-53412403.xml
2021,臺南市政府環境保護局,110年臺南市低碳永續家園建構推動暨因應氣候變遷減緩與調適計畫,6076000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210323&fn=BDM-1-53357194.xml
2021,臺南市政府環境保護局,臺南市城西焚化爐更新政策溝通及招商計畫,4810000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210119&fn=BDM-1-53313271.xml
2021,臺南市政府環境保護局,110年度臺南市城西垃圾滲出水處理廠委託操作維護管理,18227000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305304.xml
2021,臺南市政府環境保護局,110年臺南市資源回收工作整合計畫,7499000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53300596.xml
2021,臺南市政府環境保護局,110年度臺南市廢棄物處理廠(場)監督專業服務計畫,7026000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210104&fn=BDM-1-53298348.xml
2020,臺南市政府環境保護局,臺南市後壁區嘉安段0568-0000等16筆地號調查及監測計畫,4038000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201022&fn=BDM-1-53220706.xml
2020,臺南市政府環境保護局,109年度臺南市紙錢專爐操作維護計畫,18000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201007&fn=BDM-1-53207662.xml
2020,臺南市政府環境保護局,「歸仁將軍區域性垃圾掩埋場活化再利用工程」委託設計監造案,6790000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201006&fn=BDM-1-53206613.xml
2020,臺南市政府環境保護局,109年度臺南市空氣品質惡化應變管制計畫,7026000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200803&fn=BDM-1-53156473.xml
2020,臺南市政府環境保護局,109年度臺南市焚化廠回饋休閒設施委託經營管理,7302000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200803&fn=BDM-1-53156498.xml
2020,臺南市政府環境保護局,109年度中石化(台鹼)安順廠整治場址監督查核應變計畫,32626000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200702&fn=BDM-1-53129363.xml
