year,unit,case,amount,url
2021,臺南市政府社會局,110年度臺南市政府社會局委託經營管理臺南市兒童及少年緊急短期安置庇護家園,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210302&fn=BDM-1-53340982.xml
2021,臺南市政府社會局,110年度發展遲緩兒童通報轉介暨個案管理服務委託案,10457652,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53300850.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度脆弱家庭育兒指導」案,1677299,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301150.xml
2021,臺南市政府社會局,臺南市110年度兒童及少年監護權歸屬調查工作,2454000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300068.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理110年臺南市藥物濫用兒少預防輔導及家庭服務方案,1951356,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53299938.xml
2021,臺南市政府社會局,110年臺南市新住民家庭服務中心計畫,6461966,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300116.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理臺南市兒童及少年團體家庭,1793450,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200907&fn=BDM-1-53184378.xml
2020,臺南市政府社會局,109年脆弱家庭社區自助團體辦理計畫案,1064260,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200109&fn=BDM-1-52989235.xml
2019,臺南市政府社會局,臺南市政府社會局委託經營高齡及身障體健中心,671490,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190829&fn=BDM-1-52859778.xml
2019,臺南市政府社會局,108年臺南市新住民家庭服務中心計畫,6328108,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190108&fn=BDM-1-52672449.xml
