year,unit,case,amount,url
2019,臺南市新化區公所,臺南市新化區體育公園游泳池委託營運管理案-第2期,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190327&fn=BDM-1-52731596.xml
2021,臺南市體育處,110年臺南市甲組棒球隊器材及服裝財物採購案,1734600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210820&fn=BDM-1-53485783.xml
2019,臺南市安南區公所,臺南市安南區轄管公園兒童遊戲場檢驗,1070000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190715&fn=BDM-1-52822607.xml
2021,臺南市安南區海東國民小學,臺南市海東國小110學年度6年級戶外教育勞務採購,1270220,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210607&fn=BDM-1-53420631.xml
2020,臺南市安南區海東國民小學,臺南市海東國小109學年度六年級戶外教育勞務採購,1493850,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200604&fn=BDM-1-53106221.xml
2019,臺南市安南區海東國民小學,臺南市海東國小108學年度六年級戶外教育勞務採購,1488000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190329&fn=BDM-1-52734667.xml
2020,臺南市立文賢國民中學,臺南市立文賢國民中學109年度充實體育器材設備財物採購,1162791,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200821&fn=BDM-1-53172057.xml
2019,臺南市立文賢國民中學,臺南市立文賢國民中學108年度充實體育器材設備財物採購,1160000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191108&fn=BDM-1-52917281.xml
2019,臺南市政府社會局,臺南市立仁愛之家建物安全維護、修繕及園區建設工程,8180000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191219&fn=BDM-1-52961324.xml
2021,臺南市立崇明國民中學,臺南市崇明國中新建幼兒園工程委託規劃設計監造技術服務勞務採購案,7610000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211102&fn=BDM-1-53540303.xml
2021,臺南市立崇明國民中學,臺南市中小學電力系統改善工程委託設計監造案(第7群),2639012,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53304353.xml
2021,臺南市立大內國民中學,110年改善偏遠地區學校購置體育器材設備財物採購,2500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210721&fn=BDM-1-53458378.xml
