year,unit,case,amount,url
2021,臺南市新化區公所,110年度新化區山區道路及環境維護工作(開口契約),1290000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210203&fn=BDM-1-53326392.xml
2021,臺南市政府工務局,110年臺南市重要道路行道樹健檢(開口契約),4940000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210715&fn=BDM-1-53453446.xml
2019,臺南市官田區公所,108年度官田區內行道樹及公共設施環境綠美化維護開口契約,1485000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190410&fn=BDM-1-52742257.xml
2021,臺南市政府農業局,110年度臺南市珍貴樹木搶險搶修開口契約,1274000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210507&fn=BDM-1-53396086.xml
2019,臺南市政府農業局,108年度臺南市珍貴樹木搶險搶修開口契約,1280000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190417&fn=BDM-1-52747800.xml
2021,臺南市麻豆區公所,110年度麻豆區公園及道路樹木雜草等修剪維護（開口契約）,2455000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210127&fn=BDM-1-53320517.xml
2021,臺南市政府文化局,110年山上花園水道博物館景觀維護委外案,1134000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210623&fn=BDM-1-53433688.xml
2021,臺南市安南區公所,110年度安南區公園及綠地綠美化工程委託設計監造(開口契約),2277400,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210121&fn=BDM-1-53316599.xml
2021,臺南市永康區公所,110年度永康區草木維護修剪勞務開口契約,5157000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305109.xml
2020,臺南市下營區公所,109年度下營區公園綠地維護管理(開口契約),2499467,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52983137.xml
2021,臺南市東山區公所,110年度東山區轄管公園、綠地、行道樹維護及養護工作(開口契約),3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210225&fn=BDM-1-53338696.xml
2021,臺南市政府觀光旅遊局,濱海旅遊廊帶亮點打造計畫-扇鹽地景園區委託設計監造,3279827,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211014&fn=BDM-1-53526053.xml
2019,臺南市政府觀光旅遊局,倒風內海濱海旅遊廊帶串聯計畫委託設計監造,1218114,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190912&fn=BDM-1-52870770.xml
2021,臺南市政府地政局,臺南市北安商業區市地重劃工程暨台灣電力股份有限公司台南區營業處南供901臺南市北安商業市地重劃管路預埋工程,1095444361,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210421&fn=BDM-1-53381934.xml
2021,臺南市政府地政局,「臺南市南科特定區開發區塊F、G區段徵收工程」暨「南供808、811西東段管路預埋工程」,2178000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210128&fn=BDM-1-53322336.xml
