year,unit,case,amount,url
2021,臺南市政府水利局,臺南市仁德區崁腳抽水站新建工程,82700000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210916&fn=BDM-1-53506251.xml
2021,臺南市政府水利局,110年度臺南市水門抽水站代操作與維護工作及機電整修-溪北區,52830000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210329&fn=BDM-1-53362518.xml
2021,臺南市政府水利局,110年度臺南市水門抽水站代操作與維護工作及機電整修-溪南區,62120000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210329&fn=BDM-1-53362284.xml
2021,臺南市政府水利局,110~112年臺南市政府水利局移動式抽水機維護操作搶險(開口契約)第2標,29000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210121&fn=BDM-1-53315711.xml
2021,臺南市後壁區公所,110年度後壁區移動式抽水機操作、補充油料、下水道開孔及水閘門巡查操作(開口契約),2950000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301657.xml
2021,臺南市安南區公所,安南區長安里活動中心拆除重建工程委託規劃設計監造技術服務,2819972,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210812&fn=BDM-1-53478509.xml
2020,臺南市安南區公所,臺南市安南區海南里活動中心新建工程規劃設計監造,2349256,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200318&fn=BDM-1-53041586.xml
2020,臺南市安平區新南國民小學,臺南市中小學電力系統改善工程委託設計監造案(第25群),2912213,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201208&fn=BDM-1-53263861.xml
2020,臺南市立復興國民中學,臺南市中小學電力系統改善工程委託設計監造案(第40群),2638602,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201216&fn=BDM-1-53273837.xml
2021,臺南市政府交通局,臺南市第二期前瞻立體停車場闢建工程委託專案管理技術服務,40505850,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210823&fn=BDM-1-53486460.xml
2019,臺南市安平區公所,照明改善節能績效保證專案,2172450,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190815&fn=BDM-1-52848543.xml
2021,臺南市政府經濟發展局,臺南市住商節電行動–低壓住商智慧微型電網示範計畫委託專業服務案,5350000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210712&fn=BDM-1-53449546.xml
2021,臺南市佳里區佳里國民小學,110年台南市佳里國小新建中央廚房工程委託規劃設計監造勞務採購案,2221343,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210908&fn=BDM-1-53500466.xml
2020,臺南市佳里區佳里國民小學,臺南市中小學電力系統改善工程委託設計監造案（第10群）,3436451,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201127&fn=BDM-1-53253406.xml
2020,臺南市停車管理處,臺南市前瞻立體停車場闢建工程委託專案管理技術服務暨後續擴充案,12182907,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200904&fn=BDM-1-53183866.xml
2019,臺南市停車管理處,108年臺南市停車場智慧停管設備暨4G通訊模組維護案,3149000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191220&fn=BDM-1-52964637.xml
2019,臺南市停車管理處,臺南市中西區體3地下停車場新建工程,741660393,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191209&fn=BDM-1-52947952.xml
2020,臺南市政府財政稅務局,109年度總局昇降梯汰換更新,1121400,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200429&fn=BDM-1-53075069.xml
2019,臺南市政府財政稅務局,108年不斷電系統規劃建置案,2000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190917&fn=BDM-1-52873359.xml
2021,臺南市立西港國民中學,「西港國中無障礙電梯設備汰換」財物採購,1460000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210823&fn=BDM-1-53486536.xml
2020,臺南市七股區竹橋國民小學,臺南市中小學電力系統改善工程委託設計監造案(第2群),3153482,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201229&fn=BDM-1-53290362.xml
2020,臺南市安平區億載國民小學,台南市中小學電力系統改善工程委託設計監造案(第33群),3016521,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201215&fn=BDM-1-53272323.xml
2021,臺南市立東原國民中學,「臺南市立東原國中110年推動偏鄉學校中央廚房新建計畫」委託規劃設計監造勞務採購案,2084480,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210911&fn=BDM-1-53503151.xml
