year,unit,case,amount,url
2021,臺南市政府水利局,曾文溪以北市管區域排水治理工程文化資產地表調查、施工監看及考古遺址鑽探調查評估委外技術服務(開口契約),2960024,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211105&fn=BDM-1-53544653.xml
2021,臺南市政府水利局,臺南市管區域排水鹽原排水治理計畫,1800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211008&fn=BDM-1-53522485.xml
2021,臺南市政府水利局,臺南市安平抽水站機組更新工程統包案,25098150,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211006&fn=BDM-1-53520638.xml
2021,臺南市政府水利局,柳營區八老爺滯洪池及應急抽水站治理工程,214041000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211004&fn=BDM-1-53518293.xml
2021,臺南市政府水利局,臺南市麻豆區總爺及東北勢排水治理工程委外測設監造技術服務(開口契約),4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210928&fn=BDM-1-53513225.xml
2021,臺南市政府水利局,全國水環境改善計畫臺南市政府生態檢核暨相關工作計畫,6308000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210825&fn=BDM-1-53488904.xml
2021,臺南市政府水利局,臺南市七股區雨水下水道系統規劃,2800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210820&fn=BDM-1-53485557.xml
2021,臺南市政府水利局,110年度急水溪水系及鹽水溪上游─水質淨化場委託操作技術服務,31500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210813&fn=BDM-1-53479825.xml
2021,臺南市政府水利局,臺南市生態檢核工作計畫(110-111年度),15000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210528&fn=BDM-1-53414035.xml
2021,臺南市政府水利局,110年治理計畫用地委託變更都市計畫技術服務(開口契約),1000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210528&fn=BDM-1-53414335.xml
2021,臺南市政府水利局,臺南市學甲區法源排水區抽水站及調節池工程,293400000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210412&fn=BDM-1-53373022.xml
2021,臺南市政府水利局,110年度臺南市水門抽水站代操作與維護工作及機電整修-溪北區,52830000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210329&fn=BDM-1-53362518.xml
2021,臺南市政府水利局,110年度抽水站及水閘門代操作維護專案管理服務,2800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210324&fn=BDM-1-53359117.xml
2021,臺南市政府水利局,臺南市曾文溪以北治水防洪工程委外測設監造技術服務(開口契約),3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210310&fn=BDM-1-53347915.xml
2021,臺南市政府水利局,臺南市安南區北安商業區市地重劃抽水站新建工程,319000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210303&fn=BDM-1-53342121.xml
2021,臺南市政府水利局,110年度臺南市管區域排水設施範圍線劃設工作,5000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210224&fn=BDM-1-53337647.xml
2021,臺南市政府水利局,110年度移動式抽水機設施代操作維護等工作專案管理服務,3969000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210122&fn=BDM-1-53317650.xml
2020,臺南市政府水利局,臺南市善化區雨水下水道系統檢討規劃,8000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201223&fn=BDM-1-53284620.xml
2020,臺南市政府水利局,109年度臺南市公告區域排水專案管理工作,4500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201210&fn=BDM-1-53268384.xml
2020,臺南市政府水利局,臺南市安南區六塊寮排水治理工程委外設計監造技術服務,25665000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201203&fn=BDM-1-53259141.xml
