year,unit,case,amount,url
2021,臺南市政府水利局,110年度「臺南市雨水下水道地理資訊系統擴充及維護更新」,5200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210702&fn=BDM-1-53443045.xml
2021,臺南市政府水利局,110年臺南市政府水利局移動式抽水機維護操作搶險(開口契約)第3標,5000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210122&fn=BDM-1-53317343.xml
2020,臺南市政府水利局,110年度臺南市水質淨化場委託代操作履約管理專業服務,3430000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201209&fn=BDM-1-53267250.xml
2021,臺南市政府工務局,110年度臺南市轄區路燈維修及增設改善工程監造技術服務案(開口契約),3572109,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210709&fn=BDM-1-53448187.xml
2021,臺南市政府工務局,臺南市換裝LED路燈建置工程第1、2、3區(開口契約),619731091,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210504&fn=BDM-1-53392159.xml
2019,臺南市政府民政局,臺南市民政體系第二期無線電中繼站臺建置案,1683000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190325&fn=BDM-1-52730013.xml
2021,臺南市體育處,臺南市立棒球場LED全彩顯示板,13000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210427&fn=BDM-1-53386321.xml
2021,臺南市政府消防局,臺南市災害防救專用Thuraya行動衛星電話汰換建置案,5520000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211028&fn=BDM-1-53537104.xml
2021,臺南市政府消防局,臺南市永華災害應變中心投影模組及相關設備汰換案,3460000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210422&fn=BDM-1-53382193.xml
2021,臺南市政府消防局,臺南市政府消防局110年度購置無線電相關設備案,6722000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210304&fn=BDM-1-53342831.xml
2021,臺南市政府消防局,臺南市政府消防局110年全新黑白數位式多功能複合機租賃,2985336,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300070.xml
2020,臺南市政府消防局,臺南市政府消防局第二救災救護大隊楠西分隊新建工程委託規劃設計監造技術服務案,1534822,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200430&fn=BDM-1-53077241.xml
2020,臺南市新市區公所,109年度新市區轄內里廣播系統設施設備更新及整合計畫,1660000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200422&fn=BDM-1-53070182.xml
2020,臺南市政府衛生局,臺南市政府衛生局109年度發光二極體先進照明推廣補助計畫,3027000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201112&fn=BDM-1-53238501.xml
2020,臺南市後壁區公所,109年度後壁區移動式抽水機操作、補充油料、下水道開孔及水閘門巡查操作(開口契約),2954586,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200106&fn=BDM-1-52984553.xml
2021,臺南市政府教育局,110年臺南市政府教育局數位學習行動載具採購計畫,55330000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211026&fn=BDM-1-53534690.xml
2021,臺南市政府教育局,電力系統改善暨冷氣裝設計畫—臺南市校園能源管理系統(EMS)委託建置案,221260000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210810&fn=BDM-1-53475264.xml
2021,臺南市政府教育局,110年臺南市政府教育局校園IPv6管控系統建置資訊服務勞務採購案,1390000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210721&fn=BDM-1-53458858.xml
2020,臺南市政府教育局,110年臺南市政府教育局網路及電腦機房設備維護資訊服務勞務採購案,3900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201225&fn=BDM-1-53287186.xml
2020,臺南市政府教育局,臺南市教育局109年度前瞻校園光纖骨幹網路佈建計畫,50030000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200724&fn=BDM-1-53148986.xml
2019,臺南市政府教育局,臺南市教育局108年度前瞻校園無線網路佈建計畫,60060000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191217&fn=BDM-1-52958731.xml
2019,臺南市政府交通局,108年度臺南市政府交通局所屬路側交控通訊設備維運案,11180000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190102&fn=BDM-1-52665476.xml
2019,臺南市政府經濟發展局,108年度臺南市綠能屋頂全民參與推動計畫委託技術案,2850000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190418&fn=BDM-1-52748678.xml
2020,臺南市七股區竹橋國民小學,臺南市中小學電力系統改善工程委託設計監造案(第2群),3153482,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201229&fn=BDM-1-53290362.xml
