year,unit,case,amount,url
2021,臺南市政府水利局,臺南市仁德區污水下水道系統第二期分支管網及用戶接管工程第8標,248000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211108&fn=BDM-1-53545353.xml
2021,臺南市政府水利局,水利局遠端工程管理系統維護及功能擴充委託服務計畫,1710000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210220&fn=BDM-1-53334563.xml
2020,臺南市政府水利局,「臺南市安平污水下水道系統大同分區分支管網及用戶接管工程第四標」及「臺南市污水下水道系統用戶接管工程(109年開口契約)」,218050000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201224&fn=BDM-1-53284750.xml
2021,臺南市新化區公所,臺南市新化區公所110年底至111年度工程委託設計監造開口契約,2987600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210929&fn=BDM-1-53515047.xml
2021,臺南市政府工務局,臺南市109年度土壤液化調查與風險評估計畫專案顧問,3150000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210728&fn=BDM-1-53465453.xml
2021,臺南市政府工務局,110年度臺南市政府工務局市道173線等11條市道及大區道工程委託勘查、設計及監造開口契約,9153200,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210120&fn=BDM-1-53315524.xml
2021,臺南市政府工務局,110年臺南市政府所屬公共工程有關工程及材料品質委託試驗服務案,67000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210111&fn=BDM-1-53305656.xml
2021,臺南市政府消防局,第六救災救護大隊安平分隊辦公廳舍新建工程委託規劃設計監造技術服務,3417500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210714&fn=BDM-1-53453082.xml
2021,臺南市新市區公所,新市區110年度本所預算暨補助經費委託設計監造開口契約,7476000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53324100.xml
2021,臺南市仁德區公所,仁德區大甲里活動中心新建工程委外測設監造,2108328,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210525&fn=BDM-1-53410771.xml
2019,臺南市政府衛生局,108年度整建長照衛福據點工程委託規劃設計監造,2820000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190627&fn=BDM-1-52807762.xml
2021,臺南市山上區公所,110年度臺南市山上區災後復建工程委託設計監造開口契約(後續擴充案),1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210914&fn=BDM-1-53504348.xml
2021,臺南市山上區公所,110年度臺南市山上區災後復建工程委託設計監造開口契約,1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210409&fn=BDM-1-53371521.xml
2021,臺南市山上區公所,110年度臺南市山上區工程委託設計監造開口契約,4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53323928.xml
2021,臺南市山上區公所,110年度臺南市山上區工程委託設計監造開口契約,4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53323928.xml
2021,臺南市安定區公所,安定區110年度本所預算暨補助經費委託設計監造開口契約,2669500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210111&fn=BDM-1-53305832.xml
2020,臺南市政府環境保護局,興建區域型資源回收細分類廠先期可行性評估計畫,2271800,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201006&fn=BDM-1-53206606.xml
2019,臺南市中西區公所,臺南市中西區中頭及中頭民生社區活動中心耐震補強工程委託規劃設計監造,1103389,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190902&fn=BDM-1-52862551.xml
2021,臺南市左鎮區公所,左鎮區110年度天然災害復建工程之委託測設監造（開口契約）,2000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210323&fn=BDM-1-53357174.xml
2021,臺南市左鎮區公所,110年度臺南市左鎮區公共工程技術服務(開口契約),3750000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210302&fn=BDM-1-53340991.xml
2021,臺南市政府地政局,臺南市永康二王市地重劃工程委託規劃設計暨監造技術服務,75083150,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210204&fn=BDM-1-53327369.xml
2021,臺南市政府財政稅務局,110年總局二樓至四樓南側廁所整修工程,1234170,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210517&fn=BDM-1-53403041.xml
2020,臺南市西港區公所,110年度西港區公共工程委託測設監造案(開口契約),3500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201102&fn=BDM-1-53229007.xml
