year,unit,case,amount,url
2021,臺南市政府工務局,市道165線急水溪青葉橋改建工程規劃、設計及監造,14961600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210426&fn=BDM-1-53384980.xml
2019,臺南市玉井區公所,108年度玉井區本所預算暨補助經費(含災害復建工程)委託設計監造開口契約,3696000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190131&fn=BDM-1-52695388.xml
2019,臺南市政府都市發展局,鄉野綠廊計畫暨嘉南大圳綠廊建置/新進路二段至太子路53巷7弄工程,12600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190222&fn=BDM-1-52707549.xml
2021,臺南市新營區公所,110年度新營區轄內公共設施改善委託設計監造(開口契約),4980000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53299990.xml
2021,臺南市關廟區公所,關廟區110年度工程委外設計監造開口契約,5000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53324434.xml
2021,臺南市永康區公所,永康區飛雁新村北側土地開闢做綠美化(臨時鄰里公園)及臨時平面停車場委託設計監造,1961397,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210331&fn=BDM-1-53364585.xml
2021,臺南市永康區公所,110年永康區移動式及沉水式抽水機代管理操作與維護保養(開口契約),3591000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210203&fn=BDM-1-53326174.xml
2020,臺南市永康區公所,永康區109年度道路排水工程委託設計監造開口契約,3519000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200422&fn=BDM-1-53069814.xml
2021,臺南市政府地政局,「臺南市南科特定區開發區塊F、G區段徵收工程」暨「南供808、811西東段管路預埋工程」,2178000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210128&fn=BDM-1-53322336.xml
2021,臺南市政府財政稅務局,110年總局二樓至四樓南側廁所整修工程,1234170,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210517&fn=BDM-1-53403041.xml
2021,臺南市歸仁區公所,110年度歸仁區道路及排水改善等工程委託設計監造技術服務（開口契約）（南區、北區）,7527620,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210202&fn=BDM-1-53324979.xml
