year,unit,case,amount,url
2021,臺南市政府社會局,臺南市長照服務專線(1966)話務委託計畫,1415356,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210204&fn=BDM-1-53327903.xml
2021,臺南市政府社會局,臺南市政府社會局委託民間辦理110年度身心障礙者家庭照顧者支持服務,1020000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300202.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市鹽水區親子悠遊館」,4276448,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305359.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市南瀛親子館暨新營區親子悠遊館」,5782522,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305320.xml
2021,臺南市政府社會局,臺南市社區培力育成計畫,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301514.xml
2021,臺南市政府社會局,臺南市志願服務推廣中心,2200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53301170.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「臺南市北區公設民營托嬰中心空間設計與施作案」,1545000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300034.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理108-109年度臺南市社區公共托育家園(永康區大灣二街、下營區、東區仁和路、東區林森路、安平區),12926259,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200107&fn=BDM-1-52985538.xml
2020,臺南市政府社會局,109年脆弱家庭社區自助團體辦理計畫案,1064260,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200109&fn=BDM-1-52989235.xml
2020,臺南市政府社會局,109年度遊民外展暨生活重建服務方案,3678050,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200106&fn=BDM-1-52985318.xml
2020,臺南市政府社會局,臺南市政府社會局委託民間辦理109年度聽語障者手語翻譯及同步聽打服務,2659050,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982011.xml
2020,臺南市政府社會局,109年度少年及家庭服務方案,3112576,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982903.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理「109年度臺南市社區公共托育家園」(安南區、關廟區、麻豆區、新市區、柳營區、官田區、佳里區),17208378,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52981443.xml
2020,臺南市政府社會局,臺南市到宅乾燥車,927600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52981786.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理109年臺南市藥物濫用兒少預防輔導及家庭服務方案,2109748,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982888.xml
2020,臺南市政府社會局,臺南市到宅沐浴車,990000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982970.xml
2019,臺南市政府社會局,臺南市老人福利機構評鑑案,1905000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191227&fn=BDM-1-52972874.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理「109年度臺南市善化區社區公共托育家園」,3530766,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191230&fn=BDM-1-52974755.xml
2018,臺南市政府社會局,臺南市松柏育樂中心耐震補強暨修繕工程委託規劃設計監造技術服務案,2290500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20180601&fn=BDM-1-52461829.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理「108年度臺南市兒童及少年生活狀況與福利需求調查」,1000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191125&fn=BDM-1-52932779.xml
2019,臺南市政府社會局,臺南市政府社會局108年度委託辦理身心障礙者家庭照顧者支持服務,1747050,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190514&fn=BDM-1-52769827.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理「108年度臺南市東區親子悠遊館」,2750500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190102&fn=BDM-1-52665899.xml
2019,臺南市政府社會局,108年度遊民外展暨生活重建服務方案,3360000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190102&fn=BDM-1-52665913.xml
2019,臺南市政府社會局,委託民間辦理視覺障礙者生活重建服務案,2890500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190102&fn=BDM-1-52665919.xml
