year,unit,case,amount,url
2021,臺南市政府水利局,臺南市安南區北安商業區市地重劃抽水站新建工程,319000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210303&fn=BDM-1-53342121.xml
2021,臺南市楠西區公所,110年楠西區轄內各類公共工程委託設計監造技術服務(開口契約),4750000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210202&fn=BDM-1-53325189.xml
2020,臺南市楠西區公所,109-楠西區臺南市政府各局處補助及代辦經費委託設計監造開口契約,2850000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200723&fn=BDM-1-53147625.xml
2021,臺南市仁德區公所,110年度仁德區移動式抽水機代管理操作與維護保養(開口契約),3532000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210224&fn=BDM-1-53337146.xml
2020,臺南市仁德區公所,109年度臺南市仁德區水利設施類(區域排水、雨水下水道)工程測設監造開口合約,4750000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200429&fn=BDM-1-53076133.xml
2021,臺南市安定區公所,安定區110年度本所預算暨補助經費委託設計監造開口契約,2669500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210111&fn=BDM-1-53305832.xml
2021,臺南市將軍區公所,110年將軍區抽水站及抽水機組及水閘門代操作(開口契約),7285200,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210115&fn=BDM-1-53311191.xml
2021,臺南市七股區公所,110年度七股區轄內公共工程及災害復建工程委託設計監造（開口契約）,4900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210309&fn=BDM-1-53346199.xml
2021,臺南市政府經濟發展局,110年柳營科技工業區污水處理廠代操作勞務採購案,14780000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210624&fn=BDM-1-53434743.xml
2021,臺南市柳營區公所,110年度柳營區移動式抽水機操作補充油料、雨水下水道開孔及水閘門巡查等工作開口契約,1390000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210222&fn=BDM-1-53336021.xml
