year,unit,case,amount,url
2021,臺南市政府農業局,110年度臺南市將軍漁港港區環境清潔維護工作,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210115&fn=BDM-1-53311010.xml
2020,臺南市政府農業局,109年度臺南市將軍漁港港區環境清潔維護工作,1275000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200723&fn=BDM-1-53148794.xml
2020,臺南市政府農業局,109年度臺南市南區、安南區及安平區海岸蚵架廢棄物清理工作（開口契約）,7835454,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200413&fn=BDM-1-53061288.xml
2019,臺南市政府農業局,108年度臺南市南區、安南區及安平區海岸蚵架廢棄物清理工作（開口契約）,7676633,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190530&fn=BDM-1-52783740.xml
2019,臺南市政府衛生局,109年臺南市政府衛生局辦公大樓清潔服務,1532000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191226&fn=BDM-1-52972598.xml
2021,臺南市政府環境保護局,110年度臺南市中西區垃圾清運委託民營,29200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210723&fn=BDM-1-53461252.xml
2021,臺南市政府環境保護局,110年臺南市水污染源科學稽查與水污染防治費徵收查核暨重點區域計畫,7027000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210208&fn=BDM-1-53329273.xml
2021,臺南市政府環境保護局,110年臺南市已登記責任業者營業量查核計畫,3900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210112&fn=BDM-1-53307086.xml
2020,臺南市政府環境保護局,「臺南市柳營六甲區域性垃圾掩埋場擋土牆及污水設施改善工程」委託設計監造技術服務計畫(含水土保持計畫(地質鑽探)),2221252,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201130&fn=BDM-1-53255579.xml
2020,臺南市政府環境保護局,「歸仁將軍區域性垃圾掩埋場活化再利用工程」委託設計監造案,6790000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201006&fn=BDM-1-53206613.xml
