year,unit,case,amount,url
2021,臺南市政府水利局,110年度臺南市水利局轄管場站等六案太陽能發電系統計畫委託履約管理專業服務案,2000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210125&fn=BDM-1-53318731.xml
2021,臺南市政府工務局,110年度臺南市政府工務局委託隧道檢(監)測評估服務工作,2830000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211028&fn=BDM-1-53537522.xml
2021,臺南市政府工務局,"110年度臺南市政府工務局溪北前瞻案件工程委託設計及 監造開口契約",10688860,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210730&fn=BDM-1-53467872.xml
2021,臺南市政府工務局,臺南市公園特色遊戲場工程,43880000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210705&fn=BDM-1-53443374.xml
2021,臺南市政府工務局,110年度臺南市轄區公園清潔維護及其他臨時指派公園綠美化改善工程監造服務案(開口契約),1299634,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210127&fn=BDM-1-53321177.xml
2021,臺南市政府工務局,110年度臺南市政府工務局市道173線等11條市道及大區道工程委託勘查、設計及監造開口契約,9153200,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210120&fn=BDM-1-53315524.xml
2021,臺南市政府工務局,110年臺南市政府所屬公共工程有關工程及材料品質委託試驗服務案,67000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210111&fn=BDM-1-53305656.xml
2021,臺南市政府農業局,臺南市雙春、南興及國安養殖區排水改善工程等4件監造案,2211096,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210608&fn=BDM-1-53421068.xml
2020,臺南市政府農業局,北門區海埔、雙春及南興養殖區等3件改善工程監造案,2108935,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201204&fn=BDM-1-53261188.xml
2020,臺南市政府農業局,109年度臺南市農路（H3類）災後復建工程委託勘查設計及監造案開口契約,12000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200423&fn=BDM-1-53070542.xml
2021,臺南市政府環境保護局,110年臺南市廢棄物設施暨災後復建工程委託設計及監造開口合約,5640000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210604&fn=BDM-1-53419830.xml
2019,臺南市市場處,108年度臺南市第一小康及麻豆市三公有零售市場建築物耐震能力補強設計及監造,1170000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191015&fn=BDM-1-52893593.xml
2021,臺南市政府交通局,臺南市第二期前瞻立體停車場闢建工程委託專案管理技術服務,40505850,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210823&fn=BDM-1-53486460.xml
2021,臺南市政府觀光旅遊局,雙春濱海遊憩區南側木棧道更新及園區設施修繕第二期工程委託設計、監造技術服務,1165931,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210226&fn=BDM-1-53340147.xml
2021,臺南市政府地政局,「臺南市南科特定區開發區塊F、G區段徵收工程」暨「南供808、811西東段管路預埋工程」,2178000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210128&fn=BDM-1-53322336.xml
