year,unit,case,amount,url
2021,臺南市政府水利局,臺南市（北區、南區、中西區、安平區）用戶接管後續工程,169000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211105&fn=BDM-1-53544144.xml
2021,臺南市政府水利局,全國水環境改善計畫臺南市政府生態檢核暨相關工作計畫,6308000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210825&fn=BDM-1-53488904.xml
2021,臺南市政府水利局,110年度臺南市山坡沿海地區水利設施搶修搶險、災害復建及減災工程測設監造開口契約,5000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210414&fn=BDM-1-53375423.xml
2021,臺南市政府水利局,110~112年臺南市政府水利局移動式抽水機維護操作搶險(開口契約)第2標,29000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210121&fn=BDM-1-53315711.xml
2021,臺南市政府水利局,110年度水門抽水站新建、整建工程委託設計監造技術服務（開口契約）,10000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210120&fn=BDM-1-53314930.xml
2020,臺南市政府水利局,臺南市善化區雨水下水道系統檢討規劃,8000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201223&fn=BDM-1-53284620.xml
2020,臺南市政府水利局,臺南市安南區六塊寮排水治理工程委外設計監造技術服務,25665000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201203&fn=BDM-1-53259141.xml
2021,臺南市政府農業局,110年度臺南市漁港公共工程委託設計監造(開口契約),1960000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210218&fn=BDM-1-53333097.xml
2020,臺南市政府農業局,109年度臺南將軍溪口至曾文溪口海岸變遷分析評估及復育計畫探討,2096000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200813&fn=BDM-1-53164722.xml
2021,臺南市政府都市發展局,配合公共設施用地專案通盤檢討案整體開發區出流管制案,3320000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210713&fn=BDM-1-53450601.xml
2021,臺南市新市區公所,新市區110年度本所預算暨補助經費委託設計監造開口契約,7476000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53324100.xml
2020,臺南市新市區公所,110年度南科抽水站及滯洪池操作管理及維護保養,9543600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53292642.xml
2020,臺南市新市區公所,109年度南科抽水站及滯洪池操作管理及維護保養,9044711,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200408&fn=BDM-1-53057750.xml
2021,臺南市楠西區公所,110年楠西區轄內各類公共工程委託設計監造技術服務(開口契約),4750000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210202&fn=BDM-1-53325189.xml
2021,臺南市仁德區公所,110年度仁德區移動式抽水機代管理操作與維護保養(開口契約),3532000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210224&fn=BDM-1-53337146.xml
2021,臺南市仁德區公所,110年度仁德區抽水站代管理操作與維護保養(含水門操作及下水道開孔檢查),5800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210202&fn=BDM-1-53325277.xml
2020,臺南市仁德區公所,109年度仁德區移動式抽水機代管理操作與維護保養(開口契約),2972000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200420&fn=BDM-1-53067383.xml
2021,臺南市山上區公所,110年度臺南市山上區工程委託設計監造開口契約,4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53323928.xml
2021,臺南市山上區公所,110年度臺南市山上區工程委託設計監造開口契約,4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53323928.xml
2021,臺南市永康區公所,110年永康區移動式及沉水式抽水機代管理操作與維護保養(開口契約),3591000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210203&fn=BDM-1-53326174.xml
2021,臺南市永康區公所,永康區110年度道路排水等公共工程委託設計監造開口契約,4002705,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210113&fn=BDM-1-53308645.xml
2021,臺南市南化區公所,110年度南化區公共工程(含災害復建)委託設計監造開口契約,4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210409&fn=BDM-1-53371924.xml
2021,臺南市柳營區公所,110年度柳營區移動式抽水機操作補充油料、雨水下水道開孔及水閘門巡查等工作開口契約,1390000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210222&fn=BDM-1-53336021.xml
2021,臺南市公共運輸處,麻豆轉運站及臺南轉運站改善工程委託設計暨監造(後續擴充)服務案,772142,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210201&fn=BDM-1-53324191.xml
