year,unit,case,amount,url
2021,臺南市政府水利局,110年度急水溪水系及鹽水溪上游─水質淨化場委託操作技術服務,31500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210813&fn=BDM-1-53479825.xml
2021,臺南市政府工務局,臺南市政府工務局提升道路品質計畫工程設計、監造,6796325,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210903&fn=BDM-1-53496525.xml
2021,臺南市政府環境保護局,110年度臺南市揮發性有機物稽查管制及空污費催補繳計畫,11100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210618&fn=BDM-1-53430662.xml
2021,臺南市政府環境保護局,110年度臺南市毒性化學物質及環境用藥管理輔導計畫,2880000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210430&fn=BDM-1-53390464.xml
2021,臺南市政府環境保護局,110年臺南市水污染防治許可審查、清查及查核計畫,7191000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210326&fn=BDM-1-53361274.xml
2021,臺南市政府環境保護局,110年臺南市資源回收多元再利用宣導計畫,6227000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210106&fn=BDM-1-53300602.xml
2020,臺南市政府環境保護局,109年度臺南市中西區垃圾清運委託民營,26250000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200727&fn=BDM-1-53150446.xml
2020,臺南市政府環境保護局,109年臺南市廢棄物設施暨災後復建工程設計監造開口合約,5580000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200708&fn=BDM-1-53134701.xml
2021,臺南市七股區公所,七股區第一公墓（大寮公墓）遷葬代起掘整地綠美化作業第二期（B、C區）勞務採購,13000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210312&fn=BDM-1-53350030.xml
2020,臺南市政府經濟發展局,109年度臺南新吉工業區環境綜合管理及環境監測計畫,9250000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200427&fn=BDM-1-53073347.xml
