year,unit,case,amount,url
2021,臺南市政府水利局,鯽魚橋改建工程委託規劃設計、監造技術服務,6000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210528&fn=BDM-1-53414117.xml
2020,臺南市南區區公所,臺南市南區龍崗聚落寧適生活圈暨人本通學步道建置工程委託規劃設計,2685000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201225&fn=BDM-1-53288203.xml
2021,臺南市政府交通局,AI影像辨識之智慧交通管理系統,11970000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211103&fn=BDM-1-53542178.xml
2021,臺南市政府交通局,110年路段車道寬度檢討路口與路型調整規劃補助計畫案,1950000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210818&fn=BDM-1-53482871.xml
2021,臺南市政府交通局,臺南市智慧路邊停車計費系統興建營運移轉案─第一期暨第二期履約管理委託服務案,5190000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210804&fn=BDM-1-53470931.xml
2021,臺南市政府交通局,臺南市整體交通施政規劃與政策諮詢服務案,4998840,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210723&fn=BDM-1-53461555.xml
2021,臺南市政府交通局,110年度臺南市代辦交通設施工程委託設計監造服務案（開口契約）,3660800,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210527&fn=BDM-1-53413091.xml
2021,臺南市政府交通局,110年度大臺南交通教育主題館委外營運案,2024190,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210519&fn=BDM-1-53406158.xml
2021,臺南市政府交通局,臺南市新市至善化地區鐵路立體化可行性研究,9780000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210513&fn=BDM-1-53401558.xml
2021,臺南市政府交通局,110年臺南市新設、改善、搶修及維修交通設施工程(西工區)(開口契約),23764112,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210419&fn=BDM-1-53378608.xml
2021,臺南市政府交通局,110年臺南市新設、改善、搶修及維修交通設施工程(東南工區)(開口契約),23266130,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210325&fn=BDM-1-53360338.xml
2021,臺南市政府交通局,110年度臺南市全區新設、改善、搶修及維修交通設施工程委託設計監造服務案（開口契約）,7551600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210119&fn=BDM-1-53313043.xml
2021,臺南市政府交通局,110年度臺南市政府交通局所屬路側交控通訊設備維運案,11392500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210104&fn=BDM-1-53297414.xml
2020,臺南市政府交通局,臺南市仁德地區鐵路立體化可行性研究,10280000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201007&fn=BDM-1-53208643.xml
2020,臺南市政府交通局,109年度臺南市公共自行車營運管理計畫(第2期),42053246,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200401&fn=BDM-1-53053493.xml
2021,臺南市立大灣高級中學,110學年度學生專車勞務採購,3862320,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210611&fn=BDM-1-53425252.xml
2021,臺南市公共運輸處,110年度臺南市獨立式智慧站牌建置案,4882500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210716&fn=BDM-1-53454906.xml
2021,臺南市公共運輸處,關廟轉運站委託營運管理案,760000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210518&fn=BDM-1-53404592.xml
2021,臺南市公共運輸處,110年度臺南市公車動態資訊系統維運升級服務案,13000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210326&fn=BDM-1-53361244.xml
2021,臺南市公共運輸處,臺南市自動駕駛公車智慧基礎設施委託服務案,23300000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210118&fn=BDM-1-53312434.xml
2021,臺南市公共運輸處,109年度臺南市小黃公車第一期路線勞務委託案,3150000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210115&fn=BDM-1-53311241.xml
2020,臺南市公共運輸處,109年度臺南市太陽能電子紙智慧型站牌建置案,9980000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201013&fn=BDM-1-53212016.xml
