year,unit,case,amount,url
2020,臺南市政府衛生局,109年臺南市失智友善社區計畫,900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200528&fn=BDM-1-53100622.xml
2020,臺南市政府衛生局,109年臺南市失智友善社區計畫,900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200716&fn=BDM-1-53142293.xml
2020,臺南市政府衛生局,109年度臺南市行動醫院、全民健檢-委託檢驗,13360000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200213&fn=BDM-1-53014732.xml
2019,臺南市政府衛生局,109年度結核病防治胸部X光檢查委外服務,1185300,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191227&fn=BDM-1-52972785.xml
2019,臺南市政府衛生局,108年臺南市政府衛生局所屬11區衛生所臨床醫事檢驗委託服務,1334000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190131&fn=BDM-1-52694874.xml
2019,臺南市立海佃國民中學,海佃國中108學年度師生團膳,8989950,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190717&fn=BDM-1-52824355.xml
2020,臺南市立後甲國民中學,後甲國中109學年度學校外訂午餐財物採購,18000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200618&fn=BDM-1-53117922.xml
2019,臺南市立後甲國民中學,後甲國中108學年度學校外訂午餐財物採購,17055000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190626&fn=BDM-1-52805935.xml
2020,臺南市立新興國民中學,臺南市立新興國民中學109學年度外訂學生午餐財物採購,4387500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200717&fn=BDM-1-53143864.xml
2019,臺南市立新興國民中學,臺南市立新興國民中學108學年度外訂學生午餐財物採購,5265000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190731&fn=BDM-1-52836261.xml
2020,臺南市學甲區公所,臺南市學甲區109年度營養餐飲服務,1362760,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200313&fn=BDM-1-53037533.xml
2020,臺南市立永康國民中學,109學年度學校午餐外訂盒(桶)餐採購,7650000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200930&fn=BDM-1-53204545.xml
2020,臺南市麻豆區麻豆國民小學,臺南市麻豆國小109學年度第一學期營養午餐委外辦理財物採購,3960000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200720&fn=BDM-1-53144596.xml
2019,臺南市麻豆區麻豆國民小學,臺南市麻豆國小107學年度第二學期營養午餐委外辦理財物採購,3877596,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190130&fn=BDM-1-52693336.xml
2019,臺南市關廟區關廟國民小學,臺南市關廟國小108學年度營養午餐委外辦理採購案,3577500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190809&fn=BDM-1-52845091.xml
2020,臺南市東區區公所,臺南市東區109年度里、鄰長文康訓練暨餐敘活動,2766000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200212&fn=BDM-1-53013599.xml
2019,臺南市東區區公所,臺南市東區108年度里、鄰長文康訓練暨餐敘活動,2766000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190211&fn=BDM-1-52697111.xml
