year,unit,case,amount,url
2021,臺南市政府水利局,"臺南市安平水資源回收中心放流水回收再利用推動計畫 輸水管線變更都市計畫及用地取得委託技術服務案",3190000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210816&fn=BDM-1-53480165.xml
2021,臺南市政府農業局,臺南市政府110年度「配合國土計畫推動農地資源空間規劃」計畫委外勞務採購,2185000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210827&fn=BDM-1-53491771.xml
2021,臺南市政府農業局,臺南市推動七股及將軍區漁電共生設置專區計畫委託專業服務案,3785000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210407&fn=BDM-1-53368554.xml
2021,臺南市政府農業局,110年度臺南市農村再生專案管理輔導團隊與培根計畫,3720000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210330&fn=BDM-1-53363630.xml
2020,臺南市政府農業局,臺南市農村產業創新及行銷推廣計畫,2882000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200910&fn=BDM-1-53188106.xml
2020,臺南市政府農業局,臺南市政府109年度「配合國土計畫推動農地資源空間規劃」計畫委外勞務採購,1972000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200605&fn=BDM-1-53108217.xml
2019,臺南市政府農業局,108年度臺南市農村再生專案管理輔導團隊與培根計畫,3480000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190530&fn=BDM-1-52784554.xml
2021,臺南市政府都市發展局,"變更佳里都市計畫(第五次通盤檢討) 委託技術服務案",5940000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210818&fn=BDM-1-53482006.xml
2021,臺南市政府都市發展局,變更將軍（漚汪地區）都市計畫（第四次通盤檢討）委託技術服務案,2185000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210818&fn=BDM-1-53482009.xml
2021,臺南市政府都市發展局,臺南市中西區學產地整體規劃評估與都市計畫變更委託技術服務案,4240000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210813&fn=BDM-1-53479914.xml
2021,臺南市政府都市發展局,臺南市東區南台南站副都心暫予保留及周邊地區都計變更出流管制規劃書委託技術服務案,1536000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210730&fn=BDM-1-53468004.xml
2021,臺南市政府都市發展局,變更大內都市計畫（第五次通盤檢討）委託技術服務案,1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210607&fn=BDM-1-53420421.xml
2019,臺南市政府都市發展局,108年度臺南市自主更新輔導團暨人才培訓計畫案,4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190829&fn=BDM-1-52859647.xml
2019,臺南市政府都市發展局,臺南科學工業園區特定區計畫（新市區建設地區開發區塊I）整體規劃案,1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190215&fn=BDM-1-52702226.xml
2019,臺南市政府,108年度重建KUVA活絡聚落計畫,935000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190826&fn=BDM-1-52857130.xml
2021,臺南市政府文化局,鹽分地帶文化中心可行性評估暨需求說明書規劃技術服務,990000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210823&fn=BDM-1-53486288.xml
2021,臺南市白河區公所,臺南市白河區停車場用地興辦事業計畫(河保段513地號),1480000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211013&fn=BDM-1-53524580.xml
2019,臺南市政府經濟發展局,柳營科技工業區二期自來水用地變更(委託技術服務),1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190710&fn=BDM-1-52817848.xml
2021,臺南市政府地政局,臺南市學甲區大灣農村社區土地重劃非都市土地開發許可作業,8120000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210902&fn=BDM-1-53495224.xml
2021,臺南市政府地政局,臺南市官田區社子社區農村社區土地重劃110年度先期規劃作業,1206219,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210901&fn=BDM-1-53494657.xml
