year,unit,case,amount,url
2021,臺南市政府勞工局,110年度短期就業方案諮詢及輔導,1300000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210929&fn=BDM-1-53514350.xml
2021,臺南市政府勞工局,110年度專業服務類身心障礙者職業訓練,6737059,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210429&fn=BDM-1-53388850.xml
2021,臺南市政府勞工局,110年度專業服務類身心障礙者職業訓練,2380323,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210728&fn=BDM-1-53464527.xml
2021,臺南市政府勞工局,110年度手工藝類身心障礙者職業訓練,5249960,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210617&fn=BDM-1-53427984.xml
2021,臺南市政府勞工局,110年度電腦資訊類身心障礙者職業訓練,1409500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210519&fn=BDM-1-53405725.xml
2021,臺南市政府勞工局,110年度農業藝術類身心障礙者職業訓練,5131790,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210512&fn=BDM-1-53399425.xml
2020,臺南市政府勞工局,110年度身心障礙者職業輔導評量,2481817,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293075.xml
2021,臺南市政府勞工局,110年度身心障礙者職業輔導評量,787449,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210317&fn=BDM-1-53352732.xml
2020,臺南市政府勞工局,110年身心障礙者支持性就業服務案,8327150,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293968.xml
2020,臺南市政府勞工局,110年度身心障礙者居家就業服務,1901000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293221.xml
2020,臺南市政府勞工局,110年度晴天亮麗人生─身心障礙者暨弱勢者多元行銷推廣案,2100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293165.xml
2020,臺南市政府勞工局,110年度臺南市身心障礙者人力銀行資料庫作業計畫,4800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201230&fn=BDM-1-53293127.xml
