year,unit,case,amount,url
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度居家式、社區式長照機構評鑑」計畫,1200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210524&fn=BDM-1-53409246.xml
2021,臺南市政府社會局,臺南市長照服務專線(1966)話務委託計畫,1415356,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210204&fn=BDM-1-53327903.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市社區公共托育家園」(安南區、關廟區、麻豆區、新市區、柳營區、官田區、安平區、東區仁,17250173,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305099.xml
2021,臺南市政府社會局,110年度臺南市政府社會局委託經營兒童福利服務中心,5500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305348.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理「110年度臺南市南瀛親子館暨新營區親子悠遊館」,5782522,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210108&fn=BDM-1-53305320.xml
2021,臺南市政府社會局,臺南市110年度聯護管理系統委託專業服務計畫,1590000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53299982.xml
2021,臺南市政府社會局,110年臺南市新住民家庭服務中心計畫,6461966,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53300116.xml
2021,臺南市政府社會局,臺南市政府社會局委託辦理身心障礙者體適能中心,3580000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210104&fn=BDM-1-53298092.xml
2020,臺南市政府社會局,臺南市政府委託辦理109年度臺南市社區公共托育家園(永康區西灣里、永康區龍埔里、下營區),5840748,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200810&fn=BDM-1-53161478.xml
2020,臺南市政府社會局,「臺南市六甲區住宿式長照機構委託民間經營管理」前置作業案,1890000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200507&fn=BDM-1-53083128.xml
2020,臺南市政府社會局,臺南市政府社會局委託辦理「居家式、社區式長照機構評鑑」計畫,1910000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200306&fn=BDM-1-53032558.xml
2019,臺南市政府社會局,臺南市政府社會局委託辦理109年度臺南市實物愛心銀行實體店面服務計畫,3088524,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191230&fn=BDM-1-52975678.xml
2020,臺南市政府社會局,臺南市109年度社區照顧關懷據點培力轉銜長照2.0計畫,1668452,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200204&fn=BDM-1-53007042.xml
2020,臺南市政府社會局,家庭照顧者互助家園,1542180,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52981743.xml
2020,臺南市政府社會局,臺南市到宅乾燥車,927600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52981786.xml
2020,臺南市政府社會局,"臺南市政府社會局委託辦理「109年度臺南市親子悠遊館 （安平館、佳里館、麻豆館、善化館、東區館、歸仁館、南區館）」",12356460,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982927.xml
2020,臺南市政府社會局,"臺南市政府社會局委託辦理「109年度臺南市親子悠遊館 （新市館及仁德館）」",6375712,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982947.xml
2020,臺南市政府社會局,臺南市到宅沐浴車,990000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200103&fn=BDM-1-52982970.xml
2019,臺南市政府社會局,臺南市老人福利機構評鑑案,1905000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191227&fn=BDM-1-52972874.xml
2019,臺南市政府社會局,109年度臺南市政府社會局委託民間辦理「臺南市歸仁早期療育發展中心」,3957035,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191230&fn=BDM-1-52975478.xml
2019,臺南市政府社會局,臺南市立仁愛之家建物安全維護、修繕及園區建設工程,8180000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191219&fn=BDM-1-52961324.xml
2019,臺南市政府社會局,衛生福利部新營醫院北門分院轉型多元長照資源中心委託民間經營管理案-可行性評估、先期作業規劃及招商作業,2190500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190618&fn=BDM-1-52798332.xml
2019,臺南市政府社會局,臺南市政府社會局委託民間經營「龍崎教養院」,5760000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190612&fn=BDM-1-52794471.xml
