year,unit,case,amount,url
2021,臺南市善化區公所,臺南市善化區東關頂街聯合里活動中心新建計畫規劃設計監造案,3180296,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210625&fn=BDM-1-53436998.xml
2021,臺南市善化區公所,善化區蓮潭里活動中心新建工程規劃設計案,1000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210527&fn=BDM-1-53413036.xml
2020,臺南市善化區公所,109年度善化區行道樹綠美化環境維持開口契約,2600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200310&fn=BDM-1-53033961.xml
2021,臺南市政府工務局,110年度臺南市道路養護暨工程資訊管理系統建置案,3330000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210409&fn=BDM-1-53372209.xml
2020,臺南市官田區公所,大隆田地景計畫─臺南市官田區台糖閒置空地活化工程,26680000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200528&fn=BDM-1-53100675.xml
2020,臺南市官田區公所,官田區109年度行道樹及公共設施環境維護開口契約,1490000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200401&fn=BDM-1-53053604.xml
2020,臺南市佳里區公所,109年佳里公園及公園大道綠地維護管理開口契約,2789432,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200115&fn=BDM-1-52995903.xml
2020,臺南市政府農業局,109年度臺南市農村再生專案管理輔導團隊與培根計畫,3600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200430&fn=BDM-1-53077205.xml
2019,臺南市政府都市發展局,108年度臺南市環境景觀總顧問委託專業服務案,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190130&fn=BDM-1-52693628.xml
2021,臺南市政府消防局,臺南市政府消防局第五大隊歸仁分隊及第六大隊和緯分隊廳舍耐震補強工程規劃設計監造案,1460102,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210519&fn=BDM-1-53405640.xml
2021,臺南市仁德區公所,仁德區大甲里活動中心新建工程委外測設監造,2108328,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210525&fn=BDM-1-53410771.xml
2021,臺南市立後甲國民中學,後甲國中風雨球場新建工程委託規劃設計監造勞務採購,1291201,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210429&fn=BDM-1-53389507.xml
2021,臺南市政府,民治市政中心世紀大樓耐震能力補強工程-委託設計、監造技術服務,2147000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210616&fn=BDM-1-53427054.xml
2021,臺南市政府環境保護局,110年臺南市廢棄物設施暨災後復建工程委託設計及監造開口合約,5640000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210604&fn=BDM-1-53419830.xml
2020,臺南市白河區公所,白河區公所辦公廳舍原地拆除重建工程委託規劃設計案,4197250,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201231&fn=BDM-1-53294389.xml
2021,臺南市立南新國民中學,南新國中110年度廚房擴建及設備更新工程規劃設計監造勞務採購案,1026451,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210914&fn=BDM-1-53504765.xml
2021,臺南市南區新興國民小學,臺南市南區新興國小新建幼兒園委託規劃設計監造技術服務勞務採購案,4050000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210426&fn=BDM-1-53385494.xml
2021,臺南市中西區公所,中西區公園兒童遊戲場改善工程（開口契約）,3580000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211110&fn=BDM-1-53548851.xml
2021,臺南市中西區公所,臺南市中西區淺草里活動中心拆除重建工程委託規劃設計監造,1836502,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211001&fn=BDM-1-53516813.xml
2021,臺南市政府地政局,臺南市永康大同及竹園等2案市地重劃工程委託專案管理技術服務,13013000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210507&fn=BDM-1-53395729.xml
2019,臺南市政府地政局,臺南市北安商業區市地重劃工程委託規劃設計暨監造技術服務,65960000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190222&fn=BDM-1-52707832.xml
2020,臺南市立金城國民中學,金城國中新建幼兒園工程委託規劃設計監造技術服務勞務採購案,4801500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200520&fn=BDM-1-53092956.xml
2021,臺南市佳里區信義國民小學,臺南市信義國小新建幼兒園工程委託規畫設計監造技術服務,3500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210427&fn=BDM-1-53386549.xml
2020,臺南市西港區公所,臺南市西港壘球場興建工程委託設計監造案,1322734,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200311&fn=BDM-1-53035821.xml
2021,臺南市南區永華國民小學,臺南市永華國小110年中央廚房擴建工程委託規劃設計監造服務,1009654,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210906&fn=BDM-1-53497513.xml
2020,臺南市玉井區層林國民小學,臺南市玉井區層林國民小學老舊校舍整建計畫(109-111年度)工程委託規劃設計監造採購案,4357281,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200401&fn=BDM-1-53054245.xml
2020,臺南市七股區三股國民小學,臺南市七股區三股國小北棟校舍拆除重建工程委託規劃設計監造,3352308,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200406&fn=BDM-1-53054830.xml
2021,臺南市立第三幼兒園,臺南市立第三幼兒園新建園舍工程委託規劃設計監造採購案,4050000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210406&fn=BDM-1-53367617.xml
2021,臺南市南區日新國民小學,臺南市日新國小新建幼兒園工程委託規劃設計監造勞務採購,2744000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210406&fn=BDM-1-53367669.xml
2020,臺南市善化區陽明國民小學,臺南市陽明國小老舊校舍拆除重建工程委託規劃設計監造採購案,4859280,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200326&fn=BDM-1-53048798.xml
