year,unit,case,amount,url
2021,臺南市政府水利局,臺南市安平抽水站機組更新工程統包案,25098150,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211006&fn=BDM-1-53520638.xml
2021,臺南市政府水利局,臺南市喜樹灣裡地區市地重劃停20抽水站工程委託設計暨監造技術服務,19800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210910&fn=BDM-1-53502272.xml
2021,臺南市政府水利局,110年度永康、仁德及永華6區雨水下水道及水利設施委外設計監造技術服務(開口合約),8000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210827&fn=BDM-1-53491251.xml
2021,臺南市政府水利局,110年度急水溪水系及鹽水溪上游─水質淨化場委託操作技術服務,31500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210813&fn=BDM-1-53479825.xml
2021,臺南市政府水利局,110年二仁溪水系-水質淨化場委託操作技術服務,42600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210813&fn=BDM-1-53479885.xml
2021,臺南市政府水利局,臺南市水資源回收中心廠站設備延壽及節能工程,75500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210722&fn=BDM-1-53459759.xml
2021,臺南市政府水利局,110年度韌性防災措施-水情災情監測與監控設施建置採購案,3800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210624&fn=BDM-1-53435238.xml
2021,臺南市政府水利局,鯽魚橋改建工程委託規劃設計、監造技術服務,6000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210528&fn=BDM-1-53414117.xml
2021,臺南市政府水利局,110年度臺南市污水下水道管線更新工程委託設計監造委託技術服務,1713000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210514&fn=BDM-1-53402066.xml
2021,臺南市政府水利局,臺南市虎尾寮污水下水道系統分支管網工程第一標,149340000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210511&fn=BDM-1-53398161.xml
2021,臺南市政府水利局,臺南市東區東門路三段與自由路二段路口排水改善工程,91500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210412&fn=BDM-1-53373108.xml
2021,臺南市政府水利局,110年度臺南市水門抽水站代操作與維護工作及機電整修-溪南區,62120000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210329&fn=BDM-1-53362284.xml
2021,臺南市政府水利局,110年度抽水站及水閘門代操作維護專案管理服務,2800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210324&fn=BDM-1-53359117.xml
2021,臺南市政府水利局,臺南市安南區北安商業區市地重劃抽水站新建工程,319000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210303&fn=BDM-1-53342121.xml
2021,臺南市政府水利局,水利局遠端工程管理系統維護及功能擴充委託服務計畫,1710000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210220&fn=BDM-1-53334563.xml
2021,臺南市政府水利局,110年臺南市政府水利局移動式抽水機維護操作搶險(開口契約)第3標,5000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210122&fn=BDM-1-53317343.xml
2020,臺南市政府水利局,臺南市安南區安中抽水站新建工程及海尾寮排水治理工程委外設計監造技術服務,23489000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201225&fn=BDM-1-53287262.xml
2020,臺南市政府水利局,「臺南市安平污水下水道系統大同分區分支管網及用戶接管工程第四標」及「臺南市污水下水道系統用戶接管工程(109年開口契約)」,218050000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201224&fn=BDM-1-53284750.xml
2020,臺南市政府水利局,臺南市安定區新吉社區淹水改善規劃,2500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201224&fn=BDM-1-53285612.xml
2020,臺南市政府水利局,臺南市污水下水道設施管理維護專案管理計畫委託專業服務,2500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201216&fn=BDM-1-53275104.xml
2020,臺南市政府水利局,臺南市安南區六塊寮排水治理工程委外設計監造技術服務,25665000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201203&fn=BDM-1-53259141.xml
2019,臺南市將軍區公所,108年將軍區抽水站及移動式抽水機代操作管理(開口契約),2998800,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190115&fn=BDM-1-52679844.xml
2019,臺南市將軍區公所,108年將軍區水閘門代操作管理工作（開口契約）,2988900,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190115&fn=BDM-1-52679889.xml
2019,臺南市鹽水區公所,108年度鹽水區抽水機及水閘門巡查操作管理開口契約,2200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190111&fn=BDM-1-52677228.xml
