year,unit,case,amount,url
2020,臺南市立和順國民中學,和順國中109學年度九年級戶外教育,1056025,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200925&fn=BDM-1-53200270.xml
2020,臺南市政府都市發展局,擬訂「臺南市大南方執行綱要及方案計畫」委辦案,3000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200708&fn=BDM-1-53135450.xml
2020,臺南市南區區公所,109年推動臺南市南區海洋產業地方創生教育發展,2670000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200415&fn=BDM-1-53063584.xml
2020,臺南市立後甲國民中學,後甲國中109學年度3年級戶外教育勞務採購,2261000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200710&fn=BDM-1-53137832.xml
2019,臺南市立後甲國民中學,後甲國中108學年度8年級戶外教育勞務採購,1080000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190909&fn=BDM-1-52867344.xml
2019,臺南市立後甲國民中學,後甲國中108學年度三年級戶外教育勞務採購,2373360,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190326&fn=BDM-1-52730816.xml
2021,臺南市安南區海東國民小學,臺南市海東國小110學年度6年級戶外教育勞務採購,1270220,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210607&fn=BDM-1-53420631.xml
2020,臺南市安南區海東國民小學,臺南市海東國小109學年度六年級戶外教育勞務採購,1493850,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200604&fn=BDM-1-53106221.xml
2019,臺南市安南區海東國民小學,臺南市海東國小108學年度六年級戶外教育勞務採購,1488000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190329&fn=BDM-1-52734667.xml
2020,臺南市立安平國民中學,安平國中109學年度三年級戶外教育參觀活動勞務採購,1316000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200807&fn=BDM-1-53161130.xml
2021,臺南市立歸仁國民中學,110學年度三年級戶外教育活動勞務採購案,1978560,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210811&fn=BDM-1-53477257.xml
2020,臺南市立歸仁國民中學,109學年度三年級戶外教育活動勞務採購案,1686825,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200820&fn=BDM-1-53171412.xml
2019,臺南市立歸仁國民中學,108學年度三年級戶外教學勞務採購案,2112000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190710&fn=BDM-1-52818963.xml
