year,unit,case,amount,url
2021,臺南市政府民政局,臺南市南區大林里活動中心新建工程規劃設計監造,2210000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210831&fn=BDM-1-53493507.xml
2021,臺南市政府民政局,臺南市將軍區馬沙溝多功能活動中心新建工程規劃設計及後續擴充監造,904698,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210820&fn=BDM-1-53484837.xml
2021,臺南市政府民政局,臺南市安南區溪東里活動中心新建工程規劃設計監造,2026758,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210608&fn=BDM-1-53421712.xml
2019,臺南市政府民政局,臺南市北門區蚵寮、保吉里聯合活動中心新建工程規劃設計監造,1545590,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190620&fn=BDM-1-52801785.xml
2020,臺南市新營區公所,新營區微型創新教育體驗基地環境改造工程,18000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201214&fn=BDM-1-53270983.xml
2021,臺南市政府消防局,第六救災救護大隊安平分隊辦公廳舍新建工程委託規劃設計監造技術服務,3417500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210714&fn=BDM-1-53453082.xml
2019,臺南市仁德區公所,臺南市仁德區聯合活動中心耐震補強計畫委外測設監造,1733644,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190117&fn=BDM-1-52682465.xml
2021,臺南市永康區公所,台南市永康區中華路人行道更新工程(中正南路至小東路間)委託設計,2090000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210831&fn=BDM-1-53492930.xml
2019,臺南市立麻豆國民中學,臺南市立麻豆國中弘道樓、西港區成功國小西棟及下營區中營國小北棟校舍耐震詳細評估委託技術服務採購案,1067656,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190517&fn=BDM-1-52774054.xml
2021,臺南市安平區公所,臺南市安平區王城里活動中心拆除重建計畫委託規劃設計監造,2118000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210624&fn=BDM-1-53434643.xml
2021,臺南市政府地政局,臺南市永康大同及竹園等2案市地重劃工程委託專案管理技術服務,13013000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210507&fn=BDM-1-53395729.xml
2019,臺南市東區區公所,「東聖里活動中心拆除重建工程」設計監造及取得銀級以上綠建築標章勞務採購,2176000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190226&fn=BDM-1-52710197.xml
2020,臺南市政府警察局第三分局,臺南市政府警察局第三分局(含安南派出所)耐震補強工程委託規劃設計及監造技術服務案,2403187,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200115&fn=BDM-1-52994529.xml
2020,臺南市下營區東興國民小學,臺南市下營區東興國小第三棟校舍拆除重建工程委託規劃設計監造採購案,3294212,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200324&fn=BDM-1-53045717.xml
2020,臺南市七股區三股國民小學,臺南市七股區三股國小北棟校舍拆除重建工程委託規劃設計監造,3352308,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200406&fn=BDM-1-53054830.xml
2020,臺南市山上區山上國民小學,臺南市山上區山上國小北一棟校舍重建工程委託規劃設計監造,3906824,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200324&fn=BDM-1-53046463.xml
2021,臺南市善化區茄拔國民小學,臺南市茄拔國小幼兒園新建園舍工程委託規畫設計監造技術服務勞務採購案,2800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210510&fn=BDM-1-53397764.xml
2020,臺南市新營區土庫國民小學,土庫國小老舊校舍整建計畫工程委託規劃設計監造採購案,1615420,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200401&fn=BDM-1-53054455.xml
