year,unit,case,amount,url
2021,臺南市政府工務局,臺南市政府工務局110年度道路及橋梁工程委託規劃、設計及監造(開口契約),13840171,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210218&fn=BDM-1-53333185.xml
2021,臺南市政府都市發展局,110年度臺南市都市發展資訊系統資料更新及維護案,2436000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210419&fn=BDM-1-53379379.xml
2021,臺南市政府都市發展局,110年度臺南市各都市計畫區範圍內(除原臺南市都市計畫範圍外)都市計畫樁位測定案,3550000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210406&fn=BDM-1-53367213.xml
2020,臺南市政府都市發展局,臺南科學工業園區特定區計畫(新市區建設地區開發區塊A、B、C、D、E、N及O)整體規劃案,19200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200824&fn=BDM-1-53173078.xml
2020,臺南市政府都市發展局,變更新市都市計畫圖重製專案通盤檢討委託技術服務案,2100000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200408&fn=BDM-1-53058449.xml
2019,臺南市政府都市發展局,變更臺南市東區主要計畫(南台南站副都心地區)(暫予保留及周邊地區)暨擬定細部計畫案,1900000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190417&fn=BDM-1-52747960.xml
2019,臺南市政府都市發展局,108年度臺南市都市發展資訊系統資料更新及維護案,2436000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190403&fn=BDM-1-52738207.xml
2021,臺南市政府地政局,臺南市農地重劃區農水路空間資料圖資建置作業,1450000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210119&fn=BDM-1-53313499.xml
2020,臺南市政府地政局,臺南市國土功能分區及分類與使用地劃設作業委託技術服務案,11666000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200818&fn=BDM-1-53168105.xml
2019,臺南市政府地政局,臺南市永康六甲頂醫療專用區市地重劃作業委託專業服務案,3790000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190820&fn=BDM-1-52852098.xml
