year,unit,case,amount,url
2021,臺南市政府水利局,臺南市仁德區崁腳抽水站新建工程,82700000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210916&fn=BDM-1-53506251.xml
2021,臺南市政府水利局,「臺南市管區域排水桔子溪排水系統規劃及治理計畫」,4500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210728&fn=BDM-1-53465115.xml
2021,臺南市政府水利局,臺南市生態檢核工作計畫(110-111年度),15000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210528&fn=BDM-1-53414035.xml
2020,臺南市政府水利局,109年度臺南市公告區域排水專案管理工作,4500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201210&fn=BDM-1-53268384.xml
2021,臺南市政府都市發展局,配合公共設施用地專案通盤檢討案整體開發區出流管制案,3320000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210713&fn=BDM-1-53450601.xml
2021,臺南市政府都市發展局,七股都市計畫整體開發規劃案,7800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210607&fn=BDM-1-53420423.xml
2020,臺南市下營區公所,109年度下營區災後復建工程規劃測設監造(開口契約),1906780,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200121&fn=BDM-1-53000783.xml
2019,臺南市下營區公所,109年度下營區水利工程委外測設及監造(開口契約),1784746,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191230&fn=BDM-1-52975839.xml
2021,臺南市政府觀光旅遊局,雙春濱海遊憩區南側木棧道更新及園區設施修繕第二期工程,13490000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210909&fn=BDM-1-53501323.xml
2021,臺南市政府地政局,110年度臺南市農地重劃區緊急農水路改善工程委託設計監造技術服務(開口契約),8000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210401&fn=BDM-1-53366911.xml
