year,unit,case,amount,url
2021,臺南市政府工務局,臺南市換裝LED路燈建置工程第1、2、3區(開口契約),619731091,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210504&fn=BDM-1-53392159.xml
2021,臺南市政府工務局,110年度工務局資訊系統機房維護暨機房資訊設備更新及擴充案,2950000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210118&fn=BDM-1-53312254.xml
2020,臺南市政府農業局,110年度臺南市政府農業局季刊編輯設計案,991389,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201216&fn=BDM-1-53274195.xml
2021,臺南市政府都市發展局,109至110年度危老重建輔導團委託專業服務案—專網維護與行銷計畫,1500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210427&fn=BDM-1-53386436.xml
2021,臺南市政府消防局,臺南市永華災害應變中心投影模組及相關設備汰換案,3460000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210422&fn=BDM-1-53382193.xml
2021,臺南市政府消防局,臺南市政府消防局110年度永華及民治災害應變中心資通訊設備保養維護服務案,2690000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210105&fn=BDM-1-53298643.xml
2020,臺南市政府文化局,臺南左鎮化石園區演講廳多媒體優化建置計畫,1800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200727&fn=BDM-1-53150349.xml
2021,臺南市政府環境保護局,110年資訊暨資通安全管理計畫,3400000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210527&fn=BDM-1-53412403.xml
2021,臺南市政府經濟發展局,110年度臺南市政府智慧漁業綠能共構示範計畫–運用AR與AIoT技術之智慧養殖場域委託專業服務案,1850000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210705&fn=BDM-1-53443474.xml
2021,臺南市政府經濟發展局,110年臺南市商業整合行銷輔導計畫,1980000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210621&fn=BDM-1-53431027.xml
2020,臺南市政府經濟發展局,2020「臺南國際生技綠能展」計畫,3850000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200320&fn=BDM-1-53043478.xml
