year,unit,case,amount,url
2020,臺南市善化區公所,109年度善化區道路及公共設施、小型工程委託規劃設計及監造案（開口契約）,1370642,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200317&fn=BDM-1-53040572.xml
2021,臺南市政府水利局,臺南市麻豆區總爺及東北勢排水治理工程委外測設監造技術服務(開口契約),4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210928&fn=BDM-1-53513225.xml
2020,臺南市政府水利局,永康創意設計園區區外排水工程(第一期),270386600,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201202&fn=BDM-1-53258879.xml
2021,臺南市政府工務局,110年度公園綠地兒童遊具、體健設施及地墊等新設工程（開口契約）,8883478,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210708&fn=BDM-1-53448094.xml
2021,臺南市政府都市發展局,"變更佳里都市計畫(第五次通盤檢討) 委託技術服務案",5940000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210818&fn=BDM-1-53482006.xml
2020,臺南市政府都市發展局,臺南市公辦都更(平實、二空、精二)捐贈公營住宅委託設計審查及施工督導技術服務案,14200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201007&fn=BDM-1-53208523.xml
2019,臺南市政府都市發展局,臺南市小東路北側公營住宅興建工程委託專案管理技術服務案,34200000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190816&fn=BDM-1-52849618.xml
2020,臺南市楠西區公所,109-楠西區臺南市政府各局處補助及代辦經費委託設計監造開口契約,2850000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200723&fn=BDM-1-53147625.xml
2019,臺南市山上區公所,臺南市山上區圖書館-山上國小通學步道建置工程委託設計監造,1076236,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190715&fn=BDM-1-52822559.xml
2020,臺南市後壁區公所,109年度後壁區轄區內相關及復建工程委託設計監造技術服務(開口契約),7800000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200106&fn=BDM-1-52984550.xml
2019,臺南市關廟區公所,"「關廟區新光里代天府前往北寮之南北寮橋改建拓寬工程」 測設監造及其他配合工程",2500000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191122&fn=BDM-1-52930474.xml
2021,臺南市下營區公所,110年度下營區道路相關工程委外測設及監造(開口契約),2016949,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210113&fn=BDM-1-53308601.xml
2019,臺南市東山區公所,東山區青山里埤角茄苳溪橋新建橋樑工程委託設計監造,1499993,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190726&fn=BDM-1-52832973.xml
2020,臺南市政府觀光旅遊局,倒風內海濱海旅遊廊帶串聯計畫-第二期委託設計監造,1231212,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200619&fn=BDM-1-53119838.xml
2020,臺南市停車管理處,臺南市東區監理站停E1立體停車場新建工程委託規劃設計暨後續擴充監造案,29911805,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200310&fn=BDM-1-53034804.xml
2019,臺南市停車管理處,臺南市中西區體3地下停車場新建工程,741660393,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191209&fn=BDM-1-52947952.xml
2019,臺南市歸仁區公所,108年度歸仁區道路及排水改善等工程委託設計監造技術服務（開口契約）（南區、北區）,5978900,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190103&fn=BDM-1-52667712.xml
