year,unit,case,amount,url
2020,臺南市政府水利局,臺南市安南區六塊寮排水治理工程委外設計監造技術服務,25665000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201203&fn=BDM-1-53259141.xml
2020,臺南市新化區公所,"新化區體育公園風雨籃球場新建工程勞務委託規劃設計監 造技術服務",1188560,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200311&fn=BDM-1-53035343.xml
2020,臺南市體育處,臺南市新營田徑場看台及東寧網球場整修工程-委託規劃設計監造技術服務案,2612055,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201028&fn=BDM-1-53225629.xml
2020,臺南市體育處,臺南市200公尺標準競速溜冰場新建工程委託設計監造,3956048,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200506&fn=BDM-1-53081330.xml
2019,臺南市體育處,臺南市東區平實營區排球場新建工程案委託規劃設計監造技術服務,1869120,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190318&fn=BDM-1-52724099.xml
2019,臺南市體育處,2019亞洲大學足球錦標賽-永華田徑場整修工程委託規劃設計監造技術服務,2107805,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190212&fn=BDM-1-52697980.xml
2020,臺南市政府農業局,109年下山漁港岸壁碼頭改善工程委託監造服務,1920000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200903&fn=BDM-1-53182607.xml
2020,臺南市白河區公所,白河區公所辦公廳舍原地拆除重建工程委託規劃設計案,4197250,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201231&fn=BDM-1-53294389.xml
2019,臺南市東山區公所,東山區青山里埤角茄苳溪橋新建橋樑工程委託設計監造,1499993,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190726&fn=BDM-1-52832973.xml
2020,臺南市左鎮區公所,109年度臺南市左鎮區公共工程技術服務(開口契約),3750000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200227&fn=BDM-1-53026007.xml
2020,臺南市左鎮區公所,左鎮區109年度天然災害復建工程之委託測設監造（開口契約）,2000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200226&fn=BDM-1-53024928.xml
2020,臺南市南區省躬國民小學,臺南市南區省躬國小活動中心(敦親館)、北棟東側及北棟西側補強工程委託規劃設計監造,1531125,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200320&fn=BDM-1-53043571.xml
2020,臺南市下營區東興國民小學,臺南市下營區東興國小第三棟校舍拆除重建工程委託規劃設計監造採購案,3294212,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200324&fn=BDM-1-53045717.xml
2020,臺南市玉井區層林國民小學,臺南市玉井區層林國民小學老舊校舍整建計畫(109-111年度)工程委託規劃設計監造採購案,4357281,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200401&fn=BDM-1-53054245.xml
2020,臺南市新化區正新國民小學,110年度臺南市新化區正新國民小學真喜樓補強工程委託設計監造技術服務採購,828235,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200303&fn=BDM-1-53028284.xml
2020,臺南市佳里區子龍國民小學,109年子龍國小教學大樓新建工程委託規劃設計監造,2029973,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200303&fn=BDM-1-53028924.xml
2020,臺南市仁德區虎山實驗小學,台南市仁德區虎山實驗小學南棟校舍重建工程委託規劃設計監造採購案,3984484,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200406&fn=BDM-1-53055269.xml
2020,臺南市歸仁區歸仁國民小學,「歸仁國小校舍拆除重建工程委託規劃設計監造」採購案,6587755,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200406&fn=BDM-1-53055261.xml
2021,臺南市立將軍幼兒園,"臺南市立將軍幼兒園B棟教室拆除重建園舍工程委託規畫設計 監造技術服務勞務採購案",4050000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210701&fn=BDM-1-53441304.xml
2021,臺南市善化區小新國民小學,小新國小蓮潭里校區國小第二期暨增設國中新建工程委託規畫設計採購案,10780000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210705&fn=BDM-1-53443355.xml
2020,臺南市善化區小新國民小學,小新國小老舊校舍拆除新建工程委託規劃設計監造採購案,6999576,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200515&fn=BDM-1-53090105.xml
2020,臺南市善化區陽明國民小學,臺南市陽明國小老舊校舍拆除重建工程委託規劃設計監造採購案,4859280,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200326&fn=BDM-1-53048798.xml
